event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
TTQ2632,"25 January 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Police Forces of Trinidad and Tobago (2015-)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,"San Juan",10.6579,-61.4457,1,"Trinidad and Tobago Guardian",National,"On 25 January 2024, in San Juan, San Juan-Laventille, scores of police officers employed by the National Maintenance Training Security Company (MTS) held a protest on Aranguez Grounds to demand higher wages and better working conditions. Protesters were led by the Estate Police Association president.",0,"crowd size=scores",1706579780,9418
TTQ2627,"25 January 2024",2024,1,"Political violence","Violence against civilians",Attack,"Police Forces of Trinidad and Tobago (2015-)",,1,"Civilians (Trinidad and Tobago)",,7,17,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Fernando",,,"Saint Joseph",10.2845,-61.447,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 25 January 2024, in Saint Joseph, San Fernando, police forces shot and killed a man during a security operation in Bangladesh area. According to the officers, it happened during an armed clash with the now deceased. Residents denied the police version and claimed that the victim was killed in cold blood. In reaction, they staged a demonstration (coded separately). 1 fatality.",1,,1707180498,10585
TTQ2626,"25 January 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Trinidad and Tobago Guardian",National,"On 25 January 2024, in Port of Spain, Port of Spain, a group of around 80 vendors from the Queen's Park Savannah held a protest outside the Magistrates' Court asking for permission to sell alcoholic beverages for the National Panorama semi-finals, held on 26 January.",0,"crowd size=around 80",1707180498,5020
TTQ2637,"25 January 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","San Fernando",,,"San Fernando",10.2797,-61.4684,1,"Newsday Trinidad and Tobago",National,"On 25 January 2024, in San Fernando, San Fernando, for the third consecutive day, a group of vendors and members of the San Fernando Vendors Association held a protest with banners outside the San Fernando City Corporation against the Mayor and against a ban which does not allow them to sell their products on Hight Street anymore. Protesters demanded that the Mayor reconsider the decision.",0,"crowd size=no report",1707185538,3775
TTQ2634,"25 January 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Tobago,,,Scarborough,11.1823,-60.7353,1,"Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 25 January 2024, in Scarborough, Tobago, overnight, an unknown number of armed individuals in a moving vehicle shot and killed a man in the Signal Hill neighbourhood (drive-by). Motivation unknown. 1 fatality.",1,,1708384045,22775
TTQ2624,"24 January 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Mayaro Rio Claro",,,Guayaguayare,10.1472,-61.0321,1,"Trinidad and Tobago Guardian",National,"On 24 January 2024, in Guayaguayare, Mayaro Rio Claro, in the morning, residents and members of the La Savanne Environmental and Development Association (LEDA) held a protest with banners demanding the Perenco energy company to employ residents from the community. They threatened to held violent demonstrations if their demands were not heard.",0,"crowd size=no report",1706579780,1705
TTQ2630,"24 January 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","San Fernando",,,"San Fernando",10.2797,-61.4684,1,"Trinidad and Tobago Guardian",National,"On 24 January 2024, in San Fernando, San Fernando, for the second consecutive day, a group of vendors and members of the San Fernando Vendors Association held a protest with banners outside the San Fernando City Corporation against the Mayor and against a ban which does not allow them to sell their products on Hight Street anymore. Protesters demanded that the Mayor reconsider the decision.",0,"crowd size=no report",1706579780,3775
TTQ2629,"23 January 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","San Fernando",,,"San Fernando",10.2797,-61.4684,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 23 January 2024, in San Fernando, San Fernando, in the morning, a group of vendors and members of the San Fernando Vendors Association held a protest with banners outside the City Hall and in front of the San Fernando City Corporation against the Mayor and against a ban which does not allow them to sell their products on Hight Street anymore. Police forces were present, although no intervention on their side was mentioned.",0,"crowd size=no report",1706579780,3775
TTQ2633,"22 January 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Tobago,,,Scarborough,11.1823,-60.7353,1,"Trinidad and Tobago Guardian",National,"On 22 January 2024, in Scarborough, Tobago, employees of the Mechanics at the Public Health Services Department held a protest over security and safety concerns at workplace.",0,"crowd size=no report",1708384045,2773
TTQ2631,"20 January 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,"San Juan",10.6579,-61.4457,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 20 January 2024, in San Juan, San Juan-Laventille, in the early morning, an unknown number of armed individuals in a moving vehicle shot and injured three men on Shende Street, one of them being a 16-year-old boy (drive-by). The shooters fled the scene. Motivation unknown. 3 injured.",0,,1706579780,21631
TTQ2613,"19 January 2024",2024,1,"Political violence",Battles,"Armed clash","Police Forces of Trinidad and Tobago (2015-)",,1,"Unidentified Armed Group (Trinidad and Tobago)",,3,13,,780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Tunapuna,10.6525,-61.3888,1,"Trinidad and Tobago Guardian",National,"On 19 January 2024, in Tunapuna, Tunapuna Piarco, police forces shot and killed an armed man during a clash at a house, on Dookie Street. The clash took place as the officers carried out a search warrant. The wanted opened fire on the policemen, leading to a clash as they returned fire. A riffle was seized. 1 fatality.",1,,1705978281,7084
TTQ2635,"19 January 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Tacarigua,10.6437,-61.3612,1,"Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 19 January 2024, in Tacarigua, Tunapuna Piarco, overnight, an armed man approached two men standing on Eastern Main Road and opened fire on them, killing one and injuring the other. The shooter entered a waiting vehicle (driven by another individual) and fled the scene. Motivation unknown. 1 fatality, 1 injured.",1,,1706579780,6643
TTQ2619,"18 January 2024",2024,1,"Strategic developments","Strategic developments","Looting/property destruction","Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)","Police Forces of Trinidad and Tobago (2015-) Prison Guards",7,37,,780,Caribbean,"Trinidad and Tobago","Sangre Grande",,,"Sangre Grande",10.5871,-61.1301,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago",National,"Property destruction: On 18 January 2024, in Sangre Grande, Sangre Grande, overnight, an unknown number of armed individuals opened fire on the house of a prison officer who went missing on 17 January. No one was injured. A man was seen fleeing in a motorcycle. There were no casualties.",0,,1705978281,
TTQ2623,"17 January 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Mayaro Rio Claro",,,Guayaguayare,10.1472,-61.0321,1,"Trinidad and Tobago Guardian",National,"Around 17 January 2024 (between 15 - 21 January), in Guayaguayare, Mayaro Rio Claro, scores of La Savanne Environmental and Development Association (LEDA) members held a protest next to the Perenco energy company's facilities demanding that residents from the community be employed.",0,"crowd size=scores",1706579780,1705
TTQ2617,"16 January 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Fernando",,,"La Romain",10.2496,-61.4835,1,"Trinidad and Tobago Guardian",National,"On 16 January 2024, in La Romain, San Fernando, overnight, an armed man approached a group of men playing cards and opened fire on them, killing one and injuring another. The shooter fled the scene. The police described the attack as drug-related. 1 fatality, 1 injured.",1,,1705978281,16837
TTQ2618,"16 January 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,Morvant,10.6577,-61.4759,1,"AP; Loop News Trinidad and Tobago; Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National-International,"On 16 January 2024, in Morvant, San Juan-Laventille, overnight, three armed individuals dressed in tactical gear who exited a vehicle and identified themselves as police officers opened fire on a group of people near Building D, in Paradise Heights, killing three men and injuring two. The police believe that it was gang-related. The victims' relatives denied claims of gang affiliation. The perpetrators fled the scene. 3 fatalities, 2 injured.",3,,1705978281,20739
TTQ2620,"16 January 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,"Gran Couva",10.3991,-61.3636,2,"Loop News Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 16 January 2024, near Gran Couva, Couva-Tabaquite-Talparo, for the second consecutive day, residents from Pepper Village held a demonstration to decry poor road conditions. They demanded the authorities to rebuild the collapsed Gran Couva Main Road as they burned debris and tires on the street. Police forces arrived, although no intervention on their side was mentioned.",0,"crowd size=no report",1705978281,560
TTQ2614,"15 January 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)",,6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,"Gran Couva",10.3991,-61.3636,2,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 15 January 2024, near Gran Couva, Couva-Tabaquite-Talparo, in the morning, residents from Pepper Village held a protest to decry poor road conditions. Protesters blocked Cameron Road with wooden pallets as they demanded the authorities to rebuild the collapsed Gran Couva Main Road. Some drivers removed the roadblocks themselves.",0,"crowd size=no report",1705978281,207
TTQ2616,"15 January 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Fernando",,,"San Fernando",10.2797,-61.4684,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 15 January 2024, in San Fernando, San Fernando, an unknown number of armed individuals in a moving car shot at a man who was driving a vehicle (drive-by). Another version stated that the shooters exited the car before opening fire. The targeted man lost control and the vehicle crashed. He died, although it was not clarified if it happened as a consequence of the bullets or because of the crash. The motivation for the attack was not clarified, although the victim was 'well-known' to police for offences of attempted murder, firearm and narcotics possession. He had been the target of shootings twice before. Perpetrators fled the scene. 1 fatality.",1,,1705978281,17206
TTQ2622,"15 January 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Diego Martin",,,"Diego Martin",10.7208,-61.5662,1,"Loop News Trinidad and Tobago",National,"On 15 January 2024, in Diego Martin, Diego Martin, in the early morning, an unknown number of armed men opened fire on three occupants of a vehicle (one of them a 7-year-old boy). No one was injured. The perpetrators stole the vehicle and set it on fire. Motivation unknown. There were no casualties.",0,,1706579780,19089
